track_artist,n_tracks,n_albums,playlist_reach,n_genres,n_subgenres,avg_popularity,max_popularity,std_popularity,latest_release,dominant_genre,dominant_subgenre,avg_danceability,avg_energy,avg_loudness,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,days_since_release,recency_score,campaign_lift_score,relevance_grade,artist_id
NGC Daddy,2,2,2,1,1,63.0,67,5.656854249492381,2019-09-15,rap,trap,0.886,0.5005,-9.654,0.35450000000000004,0.3175,0.0080415,0.089,0.7095,111.0315,127,0.741869918699187,-0.3683168732709904,3,NGC Daddy
NGHTMRE,7,5,5,3,5,60.0,67,5.686240703077327,2019-11-15,edm,electro house,0.6017142857142856,0.8895714285714286,-4.624714285714285,0.09757142857142856,0.008172,0.3790665485714286,0.24845714285714288,0.26035714285714284,135.9787142857143,66,0.8468677494199537,0.46862074001344456,7,NGHTMRE
NIVIRO,2,2,2,1,1,29.0,47,25.45584412271571,2019-10-31,edm,big room,0.5775,0.851,-6.2780000000000005,0.112,0.0045365,0.10424,0.5675,0.21745,132.9735,81,0.8183856502242152,-0.12089119781749093,4,NIVIRO
NLE Choppa,16,14,5,3,5,70.3125,85,12.11455735881423,2019-12-20,rap,gangster rap,0.7735,0.6766875,-5.4455625,0.35976875,0.161185,9.875e-08,0.3184375,0.629875,134.2785,31,0.9217171717171717,1.0148806056126998,8,NLE Choppa
NLSN,7,7,3,2,2,40.57142857142857,57,17.756286613076348,2020-01-10,latin,tropical,0.717,0.6942857142857142,-7.229857142857142,0.1201,0.1466144285714286,0.004918944285714286,0.1639142857142857,0.5185714285714286,108.303,10,0.9733333333333333,0.12927843511439963,4,NLSN
NODE,5,3,1,1,1,53.4,61,4.979959839195493,2020-01-10,rap,hip hop,0.7262000000000001,0.6536,-6.885,0.13294,0.28742,7.98e-06,0.13508,0.5836,122.01879999999998,10,0.9733333333333333,0.5124217547341784,6,NODE
NOTD,10,8,8,2,5,57.5,79,27.427682690628057,2019-10-25,pop,dance pop,0.6809000000000001,0.8138,-4.5926,0.09495,0.1293,0.000275924,0.17176,0.5584,118.9906,87,0.8075221238938053,0.6190918015922754,6,NOTD
NUGAT,2,2,1,1,1,46.0,48,2.8284271247461903,2020-01-10,rap,hip hop,0.7095,0.52,-7.722,0.0519,0.33690000000000003,0.0015395,0.2555,0.405,126.97149999999999,10,0.9733333333333333,0.7297506002820591,7,NUGAT
NVDES,2,2,2,1,1,28.5,40,16.263455967290593,2019-09-10,pop,indie poptimism,0.5925,0.833,-7.557499999999999,0.1215,0.06707500000000001,0.42880999999999997,0.18205000000000002,0.3655,136.933,132,0.7344064386317907,0.712360800540371,7,NVDES
NWYR,3,2,3,1,2,44.0,47,5.196152422706632,2019-02-04,edm,big room,0.442,0.9143333333333334,-3.011333333333333,0.221,0.004418333333333333,0.15709333333333333,0.528,0.23833333333333337,130.64233333333334,350,0.5104895104895105,-0.42911869954911747,3,NWYR
